ledasila_index, 0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
74,0.0,0.0,0.0,0.026771145050997373,0.040995552291339964,0.01677215309633542,0.0332824284781824,0.1035841432576239,0.020791292298041258,0.006911958626179462,0.1427264546771006,0.019665433035692473,-0.01706215808913884,0.12919798050985942,0.016811902242684584,0.020878028130728348,0.16686709917469716,-1.6255255737764075e-18,0.018881243370637783,0.21605309211242502,0.00799418720423355,0.017615626387541848,0.24142995476816614,0.018071017841549,0.017384962026760955,0.2496449531472514,0.024527476246557326,-7.370952412610961e-20,0.17287864201598674,-0.0022990655017596324,-0.0015849862507942996,0.22922610222827103,0.004760882708626756,-0.001609897558722268,0.2531969506584989,0.015790262015040142,0.0004870007579117046,0.25339694225777654,0.022936632749407257,-0.018424542476661983,0.16499941213104702,-0.0016700935092750966,-0.023548863976688362,0.21942723126600333,0.006186971325695507,-0.02344901116794878,0.24772228172134803,0.018393503054076932,-0.01963650996298319,0.24795200409559656,0.025407835320804244,-0.0373067228300297,0.14674513117376017,1.346262764513142e-18,-0.04248129980975555,0.19672623651811286,0.006760264958453753,-0.04197371287986005,0.22809950189153885,0.014381832211437514,-0.03652816478933983,0.23951104005295318,0.019874690526508056
75,0.0,0.0,0.0,0.028130584714392757,0.029134129742349277,0.015286725916571292,0.037241710924765074,0.0925449905779759,0.018735024653945977,0.014576782314681274,0.13067750051690702,0.017988090666399354,-0.010861718093156326,0.1101144962648575,0.018883488725377585,0.01952827649095144,0.1600005903329114,-2.3758734147405293e-18,0.012931245662824331,0.22397485662416483,0.008910001183843427,0.02086434243454139,0.2137421270247904,0.023612856997768664,0.02529174230108008,0.1808251826470952,0.032755795456035054,4.170955001775753e-18,0.16148867051668458,-0.002323278526128055,-0.009809706679206033,0.2330146778451175,0.004712474273759707,0.0006932161045807566,0.21574225581058085,0.019899310612474103,0.005983750349133863,0.17769826273255074,0.02926927153659254,-0.01777484245019635,0.15395944821228855,-0.0018786858803384163,-0.031147841643659878,0.22487905473620604,0.00137159729955971,-0.01891679139177914,0.21412707880074608,0.014522402130346652,-0.011369430403558268,0.17731272577502907,0.02299916533924995,-0.03656079949472083,0.1394356600500121,-4.134247845586606e-18,-0.0470415505287556,0.19522040446193076,0.0019682359901517653,-0.037512591455878326,0.19684981895402326,0.009642521988496024,-0.028876352370232387,0.17377754533710016,0.016153545837912807
76,0.0,0.0,0.0,0.024755977489826345,0.032929830976080966,0.019006363908329146,0.03754285587511913,0.08570757554320581,0.026513368273281383,0.032027706095069185,0.13472638472475143,0.03191138567213098,0.009070294611931309,0.16587845604652585,0.03591942603878376,0.021544514932502125,0.16879019076095964,-5.702923835262986e-18,0.017961280905250322,0.241646032831231,0.004900245731311249,0.013499279123406227,0.2870694288057285,0.008895168767082235,0.007663961473036698,0.32468154203156907,0.01147693947961433,3.8530792902327455e-18,0.16670983742606937,-0.002606595082443431,-0.006590768963921024,0.23137212206516095,0.011553072607845763,0.0008023578558645646,0.19055030873784107,0.02416453503046772,0.004993073356301196,0.15338616280344142,0.028419911699093893,-0.020379194206569296,0.1552939867627388,-0.0024565153628922183,-0.029264843606764068,0.21702066676250398,0.010077653151746453,-0.017249042186126468,0.17976905578239838,0.014930129208580634,-0.010878009613650699,0.1406522327664507,0.014050447245639681,-0.040593427764418134,0.13718195325597446,-5.618228812343681e-18,-0.04598279056085057,0.18914161658742382,0.008385399637845063,-0.034726269421551756,0.16845991545510305,0.010693604400493998,-0.02815126659026242,0.13773611177328388,0.010198886800471705
77,0.0,0.0,0.0,0.02635985516457943,0.04332105936186118,0.010959065871650206,0.03514479641065304,0.10986948429661987,0.015255174909941873,0.03284046062896414,0.15950797620166207,0.01859506885813887,0.03403638141468844,0.18260976600230325,0.021817324078804226,0.019677357696272366,0.15028607992474421,4.4072416101961675e-18,0.02263821680800886,0.1871503276057283,0.009121003437508149,0.03322723277627547,0.19117003008494435,0.01725502343583951,0.039996549336185315,0.19161995502280194,0.02234643404246884,-6.124898557182964e-20,0.1539293415679517,-0.0005097402473047345,-0.00072327162526998,0.20156348146621114,0.013899112809847552,0.0071511117127264585,0.15015658684569594,0.01723689732128187,0.006803115909951644,0.11932129915459293,0.013727791005202187,-0.020262321918129923,0.15050091963280998,0.00025684430139218855,-0.022383812899229198,0.19882504020296227,0.017285557481328775,-0.009335044450996083,0.1488372786089858,0.01473290970641123,-0.007219877419887635,0.11690186158490366,0.006018831447931428,-0.04312685980541113,0.1384933129310177,-1.2531793097419649e-18,-0.04294920172118416,0.18311427633529773,0.013022931409657434,-0.028181304726546088,0.15163385302479704,0.01030846031894085,-0.022394796595761355,0.12357648427154255,0.0033597419493240663
78,0.0,0.0,0.0,0.026985657921683507,0.03198120470936625,0.014791026196581023,0.044312113650301334,0.09910784934890166,0.017999915026293178,0.04724882703103071,0.15499743189190476,0.020447152956749613,0.05641811450662668,0.1936821370357882,0.02244635397696497,0.023269445619075377,0.15057889238135708,4.585528255051863e-19,0.02136405609297293,0.1793471463786673,0.01702553221119856,0.0208404660958057,0.13531376220209798,0.027318013677880063,0.02249482414421557,0.09484269026287663,0.03006243206508573,-1.912424766638006e-19,0.14134957454257896,-0.0031337440939511736,-0.001981816391837055,0.16855611338642124,0.01799862450111905,0.002176351172352268,0.11128983652923864,0.0262982446977899,0.007792480421854151,0.07040564284355506,0.025169631407430094,-0.020948632183857393,0.12329694997106179,-0.0022473225977065734,-0.024365416932109474,0.14852941691975918,0.01809914608524191,-0.015053746097217092,0.09872664077787803,0.020902124907973458,-0.005461111460122698,0.06327329732088113,0.01566669631725546,-0.03937872604600914,0.09960945813190152,2.0769982303057072e-18,-0.04777398021016073,0.13342616088910553,0.009698844531849085,-0.047538956902506146,0.13881797988193956,0.009887616907887736,-0.045111217161975886,0.1445091027018992,0.005997909756470444
79,0.0,0.0,0.0,0.024671453933896574,0.032777894148638166,0.016498105360802998,0.03811375943400175,0.0987236225792961,0.024733435475395298,0.0331653395465497,0.1515048182154138,0.029272799155762218,0.030910192420627522,0.1917105539664943,0.03340015065528933,0.020143218431270586,0.16141925864907156,-1.5584257995462799e-18,0.017818027639004266,0.19930267725359394,0.012755883038567197,0.02799103403751399,0.2191829280038101,0.02192119162041976,0.037838197433023704,0.22145973167921915,0.027317400412012614,3.623958627537356e-20,0.15650261895492595,-0.0030788152822241316,0.012109018635918149,0.18706377823764156,0.018196412151120677,0.018302993152024143,0.13461763004457508,0.022695870218022676,0.012734490505368961,0.1173821248880422,0.016871950948501035,-0.017143927277567847,0.14366792072175838,-0.00191926002900283,-0.005071999283416015,0.1619122170013868,0.024026306448768686,0.003495176002856636,0.11214015549284266,0.02303766018623435,-0.004025807886338754,0.10027541254414622,0.012184185632888892,-0.03460136778564427,0.1225507012690385,4.1101776685594095e-18,-0.017352023990512062,0.13155644799463767,0.021257365459248383,-0.010333732322484536,0.0962462124604813,0.020789005566591585,-0.018977766241684037,0.08768816243133462,0.012247994543450356
81,0.0,0.0,0.0,0.029272786861953056,0.03200736305235866,0.015067650889226741,0.03913027239987725,0.1026738485609781,0.01871060835278039,0.03588732770070342,0.15547181195820492,0.020310188189648522,0.03166230596689468,0.18822526751646634,0.019635826825627523,0.0201701011449943,0.16266722753997687,1.0080888931776031e-19,0.01836467428301791,0.22275107969717642,0.015595864426684841,0.030552926153961026,0.20403983328574352,0.027991240025683848,0.03508324425879197,0.1696522615963211,0.03096400760382079,-1.1995974732992014e-19,0.16032227807666877,-0.0034284079536465,0.011804365903517801,0.18092035733031794,0.020912597382855138,0.017066777213078307,0.12511358467256922,0.026032697239037263,0.009575653893179069,0.10744818736046388,0.01833656583895832,-0.01779969149494239,0.14885369756661324,-0.0023228670375251984,-0.0028255361739429863,0.1526601204282095,0.025567338723267285,0.001861800970739598,0.09978340738491656,0.02511004399787502,-0.006072593121155131,0.08915470348743794,0.013680670872537999,-0.03401627829171779,0.13101836014580462,-4.329537306743571e-18,-0.015147414959394206,0.12588257461827945,0.02177435861559442,-0.011505593279938315,0.08747176107175902,0.021162784082706557,-0.020437328326172264,0.08021607820289992,0.011373801570833916
82,0.0,0.0,0.0,0.029607531412172837,0.03857360594188044,0.023508607978717788,0.056832421755317414,0.08381526244758301,0.03491461420016531,0.08619144602356645,0.10898381971277427,0.04791199059182976,0.11225322447262438,0.11688463594341159,0.06199401782104755,0.025053292162788475,0.1763812818029445,-2.6723973957398674e-18,0.01847188718661577,0.25457622500438865,0.004581547238088195,0.012340544770103148,0.30220433240398314,0.0044198191242961395,0.0037398770307504586,0.3446059874022299,0.0015419059943232241,-9.039187489000906e-19,0.16610477541055038,-0.004495592103198783,-0.007111255020371969,0.20342591675527352,0.009951706314676094,0.0037108173410620696,0.1362887897048362,0.020391046643540207,0.009195227609419845,0.11562389811277204,0.017882265186799765,-0.02408023537321363,0.14720179011255266,-0.0038846109512514593,-0.03043918181279149,0.17430825586435977,0.01646211074487281,-0.01464496095370028,0.11053208188597571,0.019653260632006824,-0.008586560869697498,0.09494048621769259,0.00992957517567501,-0.04677644775766025,0.12239802206736376,-3.362353707754023e-18,-0.052873371575309795,0.15023897018568813,0.010921222867777752,-0.03538183217206161,0.10624036282888857,0.011805905075166413,-0.02846536613638293,0.08736257372136125,0.005247840924253297
83,0.0,0.0,0.0,0.02962876367176613,0.030129187133869303,0.01682710952767109,0.053883854035124495,0.08943781535309185,0.02096053203163667,0.06302302494650945,0.14010938465252903,0.02293174126321799,0.05801565537355909,0.17843919416441334,0.023667898652298378,0.025255072744750577,0.1658524530770149,3.3086269474493792e-18,0.017808156966790518,0.243893777958805,0.0017524999456313473,0.011319055404254789,0.2885791897679105,-5.906104355742969e-05,0.0021273631840907025,0.32712743239396325,-0.0035356408335599724,-9.02831935429662e-19,0.15419694451482924,-0.002323987690192136,-0.0015282660347494628,0.1895600551316921,0.015851712425399768,0.0058755711836932425,0.1261045379223087,0.027394738168590612,0.006464041299250488,0.10146776077591164,0.02624133675610829,-0.023711575455141184,0.13465665260681164,-0.001740809422507653,-0.0253032900887328,0.16185528050363995,0.02093423928118895,-0.012510578115564436,0.1012004847196779,0.023588441263050524,-0.009795884977080034,0.08059319415824358,0.014549362240924556,-0.04810027781259839,0.11140391955990897,-1.1633480176674785e-18,-0.04918120850068191,0.1442067027506285,0.012868861932119452,-0.0331315998531777,0.1013798776122121,0.013439624670001689,-0.027338796268323556,0.0785383753202189,0.007181965963230832
85,0.0,0.0,0.0,0.03316886457174887,0.03890732589806176,0.015275162145847758,0.05653738380053746,0.09726411030750005,0.020642493942465843,0.07564011024774393,0.14104797720162698,0.02815720871088393,0.09359124003525265,0.1600595044686413,0.03491933299769014,0.02423176012456135,0.14768304650257535,2.405493090688393e-18,0.020106378573250375,0.1872398571683336,0.012422057799972384,0.021387658147025115,0.13871311497663888,0.022703971295413673,0.022725250788545426,0.11260383261200958,0.025191441165623323,-7.911532234855847e-19,0.140775253408582,-0.002737733945827597,-0.0045798649202968425,0.1763606158827406,0.014258672303123441,0.0026441539492268137,0.11817895060995046,0.024668530092518348,0.006612719139607657,0.09465687096869856,0.024864203426016578,-0.02294446796022684,0.12896107767615025,-0.001865524387009613,-0.029791674318269897,0.16191474811195297,0.016420757124778303,-0.017828240096202607,0.10589462914534789,0.02237515516322046,-0.0104215152709686,0.07534064679411104,0.018574656267602845,-0.045194444900284854,0.11668519704703131,1.6702495707151481e-18,-0.061725877656725485,0.17052645263464195,0.0029044356762856563,-0.06742066072153145,0.2035048540393045,-0.0016407195092204981,-0.07282258833829341,0.24080997249372718,-0.009386409433473958
86,0.0,0.0,0.0,0.03145374194993387,0.047729903599017916,0.01872210136896093,0.052444619825594375,0.1359337169571367,0.02472245005841591,0.07208401148960894,0.19471667722797234,0.03126605146523113,0.09878205071928382,0.22082125669461683,0.037583879466285365,0.027915098864605425,0.18429303609817255,-1.3517216981139143e-18,0.027943345997643247,0.2289881829279555,0.013240273112144749,0.03304090874187174,0.2319441498163054,0.016569189136334452,0.03476121126062279,0.2364221387780933,0.015694975180614894,-2.945415413021701e-18,0.17066296723728938,-0.0037054327020044284,0.0076504073416317825,0.21369942872485745,0.011341788369113816,0.01538985048434315,0.14808074657955628,0.009655321226621237,0.008161747052564061,0.14605368230893637,-0.0009425590561944052,-0.026871369969355532,0.1488219459814815,-0.002579510945934348,-0.018887645016511,0.17975497922362335,0.018806306664047152,-0.006335982393790102,0.1198817187187119,0.013272008417937143,-0.014108710998391267,0.11681233415362154,-0.0006267235504188644,-0.05341518974503277,0.12064976334757843,2.065623912940158e-18,-0.042986249288440324,0.15027137774442992,0.013507617232674579,-0.02849162359095837,0.11292246064646257,0.008646878483238715,-0.03483998334124592,0.10069628486183742,-0.001982710879969269
87,0.0,0.0,0.0,0.03383464484086016,0.04299233337714534,0.01882831439587784,0.05572467387620135,0.12122560391401521,0.026975442584387815,0.06720282370633841,0.18141557898963281,0.03506934989309763,0.07637432087659987,0.22329433106068378,0.04148771850520591,0.027789126557019928,0.19094702728486235,-5.12012938585083e-19,0.021725916969549036,0.2562703628777692,0.013601782118600626,0.03496896306341844,0.280390708311263,0.020502844924138508,0.04869101628653315,0.28160546945775883,0.023126754361190417,-2.646338309759233e-18,0.1790766416626034,-0.004140535556776364,0.017777943226504472,0.2003508212905727,0.02152453613170816,0.02251660598054756,0.13136477683903414,0.024080863910523338,0.013867478757441319,0.11879317298405172,0.012478813128781685,-0.02444704902574038,0.1591322741408546,-0.0027812005396909848,-0.007389833730475435,0.1617879052529708,0.029539360549132514,-0.0008574846970076377,0.1002609634762098,0.02645248419338198,-0.010005875531309135,0.09424885144691078,0.010016723772297866,-0.048731247841915994,0.13203874888978914,1.3154445150941252e-18,-0.031991509518095394,0.13771403797723009,0.021365599237533024,-0.022166148839305594,0.09838522130961803,0.01906276592716108,-0.030364728206185593,0.0883030255359568,0.006291056078579814
88,0.0,0.0,0.0,0.03550452903951625,0.04227263134623464,0.020736204687766047,0.06360409631982215,0.11411597295724134,0.03432874248179398,0.08737255536459744,0.15889458657760427,0.050552711541842835,0.10511646098804259,0.1829283679121809,0.06480628075664176,0.027022833576368543,0.1939012797173105,-2.3266679218555854e-18,0.013973998862201234,0.26342831510911396,0.010767551246029404,0.02632662350721427,0.28862561241376355,0.018434452727910944,0.03846552912143824,0.2847057116780013,0.022427539584090175,4.952768252245242e-18,0.1789802989008443,-0.0037204640475945,0.015978116101079628,0.21925581390914198,0.023094302262825477,0.023700668371986467,0.14878124759321407,0.028495377729095727,0.016474155712085433,0.13118810049172624,0.016782417121777225,-0.02559768244194347,0.15821711370973326,-0.0024219305210785693,-0.010332407214541242,0.17471835401906977,0.032411558129266306,-0.0010598367030292312,0.11094936685690064,0.031165107734774853,-0.009062211070015667,0.10267495205043747,0.013276310711917788,-0.05152403983900705,0.13103182763655344,6.5650277683122365e-18,-0.034936098318810206,0.14635096427833486,0.02454003365885169,-0.024179205976691025,0.10275524466869088,0.023389770485851634,-0.031754941516593596,0.09121552116954344,0.009452296886957801
89,0.0,0.0,0.0,0.03566826409943094,0.04373754547854534,0.021246925856594566,0.059045010770153096,0.12023760201069324,0.034196882759784816,0.06628045434421562,0.1823852701658248,0.045406904966641695,0.05172979552561786,0.200949141429577,0.051101503028680405,0.03059674681669394,0.21452019151426316,-2.5851425648220767e-18,0.017197978088739796,0.2902770201825154,0.011469515127230726,0.029158370736323488,0.3127094647128771,0.021049925661375042,0.04147806915726867,0.2976493249971632,0.02725636170899443,-4.234789483073843e-18,0.20353604789868854,-0.005023074017722614,0.01639488916449455,0.22558925720688328,0.026927156103918465,0.023272288465216163,0.15276806257858497,0.034933887032021445,0.017821512678714527,0.13245124792056756,0.02480433866302362,-0.026150155357668077,0.1819339466817548,-0.003732016007778125,-0.008243326719436544,0.17387220610808077,0.0329938567860157,-0.0011726889137929518,0.11482191063323027,0.03131318432085212,-0.0075284730979084695,0.1062059465942963,0.014755424016820748,-0.05134724708622431,0.15317780599867817,-1.83851921096921e-18,-0.031589420463317246,0.14384377663609918,0.02512861670852816,-0.02359533864639252,0.10213382751536577,0.023732253309738386,-0.03058499781554733,0.09415145750061095,0.010199038441201931
90,0.0,0.0,0.0,0.033900437398805154,0.038641311577756014,0.02135306900954314,0.061862553266622176,0.10732461291541595,0.038552578568672925,0.08558287583420326,0.1511373747165947,0.06048070406327248,0.10284655264226682,0.17325548350810013,0.08030010883688536,0.028317974131651696,0.20370427967061147,-2.117086766317011e-18,0.016698596920355264,0.2849146830027102,0.01168260139062914,0.02911372103086611,0.28084442692164685,0.0256142650568743,0.03864523626166181,0.24366862280594342,0.033404769392901185,2.1744333324598516e-18,0.19573156766316668,-0.005654950253316591,0.019855769354105775,0.2060124905122256,0.027130609360839004,0.023054739646467377,0.1341899115048787,0.03506640632602551,0.013621112818375223,0.12008356767198783,0.023963358349709467,-0.025422117244553188,0.1728523627336542,-0.004239488113567972,-0.0030704651889668783,0.16348942041517894,0.033308379484621245,0.0016910805929493357,0.10478935677623868,0.03305974884315345,-0.006008371861087927,0.0993796110101337,0.017200008164356663,-0.04930940235649557,0.14308961557341196,-1.4247354303885735e-17,-0.027439047617592017,0.13512820553135918,0.024719776881491747,-0.02059621346680572,0.09249047871800092,0.02357209177741352,-0.02785886374987229,0.08395130506662168,0.00997911222394072
91,0.0,0.0,0.0,0.027946568619918732,0.03894812511180264,0.019713021732110002,0.04704667937666064,0.09712696876702989,0.03429519647192884,0.051353812280786386,0.15102615701366967,0.04515609986809546,0.05824321159523118,0.19669773087142198,0.055984028849905894,0.028313627191711203,0.19873292641304396,2.2851976269576575e-18,0.04288573115446396,0.2189878614829699,0.026081833300766098,0.05778304670376354,0.2331713579415106,0.04251294578468273,0.07239994008806964,0.24307392009273124,0.053299761881006,1.8502207176143215e-18,0.20513396414938972,-0.005235335764889831,0.027258164407183833,0.20351295703672917,0.0312031224636715,0.022983250704179156,0.1331358728643973,0.03855252318169337,0.011712493789642257,0.11853572668040926,0.03040890740329037,-0.024999512714104447,0.18924609734651043,-0.004135135984257264,-0.0006530979627551972,0.16374405378292847,0.036228004786678175,0.00018186828070768292,0.10410931251842806,0.03577650667331747,-0.008573882218206522,0.10228387227177259,0.02132215140202905,-0.047434345587980785,0.1596686096869125,-3.710158047511856e-19,-0.025761722860117655,0.13795936218483734,0.02883727861010086,-0.020744809827627702,0.09583055734641542,0.02867622062649107,-0.028797454906915602,0.09369053697943192,0.016834243190355636
92,0.0,0.0,0.0,0.026172788960862406,0.03276656469600799,0.020331800130696246,0.04642681628353192,0.08839407334492201,0.03726428278728476,0.04264941073586397,0.13596208029440762,0.04809048756850347,0.016599238715698038,0.15677571311709435,0.0530227786391692,0.029307447141598015,0.20822518943826315,1.8116780420233223e-18,0.024381200098085684,0.2908601717732456,0.009156399097573707,0.03177358518516262,0.32970053286294065,0.01785884327114182,0.04075551788845366,0.3453609949430288,0.024514678261788093,-6.405533436638338e-19,0.2041527045516325,-0.005702744331527819,0.02022044202585542,0.208032185867991,0.03010712867479853,0.020331094355400987,0.14383623703760406,0.04356214742025954,0.012846823995405493,0.12364491992792598,0.04001074958288917,-0.0238279534964414,0.18457571871536815,-0.004562338931807922,-0.003328761232698336,0.16900643021063844,0.03406892900471187,-0.0002540746751270151,0.11200495398737266,0.03802764841199807,-0.006747869205608446,0.09858756594166439,0.027308783462659823,-0.045509675628367566,0.15665398540077746,-2.988338762853743e-18,-0.024613294985473048,0.14466769841259206,0.02618809119730149,-0.019462503639740978,0.10520956255757531,0.02720264252680693,-0.0267230104093773,0.09588488332656646,0.01640761471352819
94,0.0,0.0,0.0,0.025088115708585882,0.03534119482188415,0.023530350367400317,0.04214865498861276,0.0951488682565965,0.042435753420639925,0.041776973934476415,0.147348929904149,0.05665721722819651,0.014324013305078183,0.16660887287887965,0.05877538564487123,0.026366134725648138,0.21141255823588886,-4.181245361775332e-18,0.014888326343276581,0.2943063452121482,0.013983616333061869,0.027795323424062986,0.2938462078511798,0.0337355761338754,0.03733264678293927,0.25688222671020144,0.04593543690348395,-5.490469293058287e-19,0.20523897882218226,-0.006837089610439337,0.019317711213568865,0.2098317338757558,0.03354982371368298,0.02054769289721001,0.14575802658179587,0.045346553881226555,0.01105519901846197,0.134054140487553,0.03539975177325505,-0.022791588922600536,0.18566285928798154,-0.0055736349267994124,-0.0032382932310920324,0.1712606619565801,0.03640535374354253,0.0015546159237142382,0.11468635467460578,0.03908442402858636,-0.005544985031146606,0.105831572060951,0.02387581218559231,-0.043177240603327234,0.15884990970375495,-1.759641858482454e-18,-0.022497175862390036,0.14538653143395774,0.028812586823827563,-0.01713617929728954,0.10577219214800893,0.029325625081034774,-0.024815811359159508,0.09685617511628536,0.015487138669210912
95,0.0,0.0,0.0,0.025048305398431236,0.039157545182621205,0.017768752609818833,0.04030140092775673,0.10341396057073664,0.024422463417045084,0.03758369073713834,0.15017687272693483,0.029069958546282644,0.02901541033946076,0.18026475799281327,0.03357394996504263,0.024186687820539204,0.2004815455750426,7.446828363785072e-18,0.02127071848050273,0.2914276175517375,0.00613050650836516,0.018301831385265054,0.3450226521499202,0.008713871356205142,0.014603452808201335,0.39209093101205256,0.008395675195836083,-1.8996636757085832e-19,0.19311467003042943,-0.0028660051255772266,0.010649579933958021,0.22752640658865808,0.027595173565544234,0.017923072035413348,0.15666749992986811,0.04384232026223521,0.017479844700854313,0.11043820157795914,0.04521260066126602,-0.02329011138810016,0.17657170894304722,-0.002577590638984315,-0.01417463671079449,0.20858604167948605,0.027204663644580945,-0.0021742914348730114,0.13914146004037606,0.03163788324296357,0.0002085529605398152,0.09481147616150738,0.02368547216360115,-0.04641200024905422,0.15137874494681455,2.501891169949941e-18,-0.036506962091074166,0.19374325494246813,0.018649515293725036,-0.021863418940257617,0.14917261604409568,0.02053764511954121,-0.017712707846533116,0.11285453290658695,0.014274268403472389
96,0.0,0.0,0.0,0.028809201762971016,0.035887878510841104,0.018586906438560178,0.04697097941493691,0.10009356417894738,0.025886976685265753,0.034296191859980334,0.15816124670542797,0.028178402808159454,0.005608877109824845,0.18016080527296585,0.026255543708224065,0.025779074557367044,0.18388137408615998,-1.1141432451069086e-19,0.03549172114345874,0.22705939646842146,0.01852814050710677,0.03287418604253033,0.17035684564191328,0.03020502256341988,0.028697476526105457,0.13480418479096057,0.03273926314282322,1.4443075448458483e-18,0.18918939971502036,-0.0032879952666800298,0.005717994138826741,0.238600903295249,0.017726245767107466,0.011127974936332597,0.169877425729925,0.028806653832264655,0.01307082026646214,0.1331405496821866,0.028220223660346815,-0.02582095571180763,0.1860180934519096,-0.0022946583342150413,-0.019009801360640725,0.218806255928403,0.020983579404531553,-0.005880384478694863,0.15299102477309626,0.028477514695983242,-0.0012401873506014116,0.11178919982744961,0.02422188965951619,-0.05192581079873352,0.17866118980690024,-3.8603175255728685e-18,-0.06783479074597028,0.246501334130001,0.0033280832211345897,-0.07385169182932225,0.28583151388845135,-7.535202043061706e-05,-0.07960072493716319,0.3290666113675283,-0.006898350998411972
97,0.0,0.0,0.0,0.018555645308153908,0.036912064138557986,0.02632198085188479,0.028954729011603664,0.07088368966759104,0.05378876467321121,0.030270838264461843,0.09986083190223037,0.07672736287871162,0.008385752199854542,0.09546966003547884,0.09330973184671904,0.02840712521158791,0.18985723145835634,-7.578597280037844e-18,0.01917115791973703,0.2018276695673973,0.02837797949550486,0.020201672314926335,0.22859536113075768,0.0446597876418637,0.024751645144567944,0.2460092694720364,0.056778386834262735,5.758494844624964e-19,0.184276621659183,-0.01200839883884735,0.009668840605985132,0.1434058452620216,0.05116943431011829,0.0016385203616784672,0.0829169546194359,0.07125921530263636,-0.006161657248790671,0.06151455133198916,0.06932951206933825,-0.02731573869273371,0.15252269611648,-0.01063123781504848,-0.016359080800897065,0.09364109875314859,0.05500851773200037,-0.01656690378220895,0.05467300763216699,0.06371245028210251,-0.018998731859040816,0.047759795314918196,0.05471184912070143,-0.05210234630848695,0.10691102781331427,-8.379511599419863e-18,-0.040321794455766426,0.057620999408676876,0.047454870785892424,-0.03729668646087329,0.03346722311034161,0.055681255027408366,-0.039103699802118426,0.034997435771300586,0.048339072145752296
98,0.0,0.0,0.0,0.024497547350392578,0.04280274569730278,0.023117301481660597,0.041909437100126935,0.12057808785651922,0.03556644700659985,0.04232662424837487,0.18352719966149802,0.04258150037257516,0.018103912444262762,0.18597835428306814,0.037034784914473824,0.02101701497961574,0.18655941564172218,-7.173576918405418e-19,0.02758865780971667,0.22059988550886522,0.024374327909816803,0.02416888718105626,0.1761672859553597,0.040013985681115374,0.013886864356622614,0.13568275825234236,0.0430447212214213,-2.5451744173395385e-18,0.19025836379587271,-0.004322103791326364,0.00518146585207612,0.2657468073091067,0.014140225128807233,0.013263552346629194,0.31433726696624403,0.025612491861480867,0.017898573917798078,0.36093534757403156,0.029895297715073658,-0.022664598358256644,0.17868258359925485,-0.004179654213501973,-0.005449706148555878,0.21653865931327598,0.02857972182193314,0.0020913538022273776,0.15645187993345533,0.03413304736446675,0.0008603339159009535,0.11221594631480739,0.02728287419302169,-0.041341656416694086,0.15480483905112452,-3.338051025156426e-18,-0.015285391661796578,0.1733573374382703,0.027780209960665127,-0.006935253959781865,0.126242720975557,0.02830579022581601,-0.009731494497242801,0.09173688091445764,0.020304981316756263
99,0.0,0.0,0.0,0.030220808412250142,0.04604687903868651,0.02277703274805655,0.04786362435135296,0.1299306368291693,0.027259086496681264,0.051458769604581116,0.1944445701246457,0.02976023354259106,0.036899744438067116,0.21531951867571925,0.028023935079575957,0.027730078209672472,0.22230139073964456,2.6737065411350585e-18,0.021974517328910974,0.3067813348992281,0.005173783842920983,0.016253907820517385,0.3583442320604564,0.006752121197868543,0.008514723715333265,0.4033247648728305,0.005358393051716213,-3.8421450440390353e-19,0.21530748894990626,-0.003992938647171086,-0.007039688160317386,0.31001286637017167,0.006606487110809451,-0.008556221111072473,0.3733528547215597,0.012023347739212827,-0.011449827672195623,0.42419707316855965,0.011254741026179687,-0.02842259518126642,0.18838354540213686,-0.004017745652757103,-0.03384951836125816,0.2547846358493739,0.022039631740058012,-0.01760781632064765,0.2003636003499121,0.039261660138578056,-0.005963658992090301,0.15446887925051656,0.042385353913628174,-0.0532009095231727,0.1480745348869785,6.3240620289570826e-18,-0.045477956916269845,0.16938334713808464,0.03249066158905065,-0.030900948569786618,0.12830133166538735,0.048020822696748705,-0.02191257356958044,0.09228827448407666,0.05227601244117197
