index,ledasila_index,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
77,228,0.0,0.0,0.0,0.0270111713815809,0.0297147632351489,-0.0233886965638387,0.0427787062345317,0.0841709384949673,-0.022538394648173,0.0483123404857814,0.1320084814985627,-0.0181580531296268,0.0582906146808605,0.175568439658535,-0.0184254133104289,0.0234455086320033,0.12874039218977,7.746283819134445e-18,0.0252638846707714,0.1700209019250725,-0.0153766484425785,0.0303716004194761,0.1897019513927714,-0.0331237417365682,0.0378226283028495,0.2065634277478898,-0.0462614332573047,-2.5802929251728365e-18,0.1301854326410817,0.0059514349232733,-0.0074384066347421,0.1699783302047672,-0.010535095145943,-0.0096264518088627,0.1917351765334787,-0.0274276178740068,-0.0079542212023768,0.2142694450173426,-0.037934425952072,-0.0243946482338908,0.122161354904033,0.0057270741908004,-0.0360348997060783,0.1574765230990769,-0.0112121258383063,-0.0428083028967635,0.1759962320835723,-0.0233888395039374,-0.0432080878345382,0.1919070312183861,-0.0313542460598103,-0.0480023105537023,0.104904688497223,6.700661350418414e-18,-0.0647625606086039,0.1352290771266188,-0.0128916875942434,-0.0695247714309877,0.1500091450399147,-0.0232537879691065,-0.0677896485550156,0.164058255134704,-0.0311825288801212
78,229,0.0,0.0,0.0,0.0310700866024053,0.0405154358909952,-0.019996507818232,0.0472780923409053,0.1163212705643975,-0.0256886596700476,0.0492368957957156,0.181176454397291,-0.0287592247374655,0.0553017416933802,0.2329929249581856,-0.0323384556803577,0.0259609262523262,0.1888815707022522,-4.3149903532567983e-19,0.0251817439693009,0.2483175909316167,-0.0158542736560313,0.0294044424828906,0.2666974573935261,-0.0336697138323453,0.036791174244287,0.2616143629318548,-0.046239624739992,2.4887744137684122e-18,0.1889288375291501,0.003997672372465,-0.0066931504905817,0.2541251919789018,-0.0084399183947592,-0.0029192778945109,0.2791732175388656,-0.0255274424475428,0.0077267464049881,0.2714330597794463,-0.0392241230815356,-0.025924247263542,0.1706431447762285,0.0032974527960707,-0.0402964670592636,0.232550509700698,-0.0089849797107227,-0.037467260673242,0.2588373058585807,-0.0248235746372227,-0.0229951812622146,0.2529899867123981,-0.0378847934935383,-0.0494395575270348,0.1373500637441039,-2.212071995282959e-18,-0.0776757561324113,0.1765879751104289,-0.0105311966436334,-0.0817024951222502,0.1977695038264973,-0.022188777654558,-0.0719419780850598,0.1968990242462318,-0.0324857079185298
79,230,0.0,0.0,0.0,0.0317585283950488,0.0332556094700892,-0.0205321995127987,0.0494702578541211,0.1002145386034196,-0.0271580848867604,0.0543013061559838,0.1609204675979616,-0.0314883211418511,0.0618737909572249,0.2089728963807908,-0.0356542775268256,0.0307697431698835,0.1876327449689703,-2.4867969336065e-18,0.0275661894796295,0.255910107596399,-0.0157237796068003,0.0273092920440215,0.271035039734661,-0.0313287534470912,0.0282240497783399,0.2455565238544634,-0.0413148858163265,8.157344360195352e-19,0.1913418082020788,0.0050221501328385,-0.0128094075341051,0.2710611912591895,-0.0058760679863806,-0.0131164552825436,0.2823732856241899,-0.0182231927610554,-0.0085448358910905,0.2468074715461688,-0.0267512062298306,-0.0278527387458614,0.1753077859551357,0.0040887516487135,-0.0450446872567778,0.2493249277262974,-0.0062329890340645,-0.0446026547517466,0.2640695347694242,-0.0151363486648904,-0.0361709571420749,0.2401408987510684,-0.0213545446950562,-0.0530624935916802,0.1441168371353317,-4.9052731771960455e-18,-0.0796618718694707,0.1877512179641443,-0.0105455643289351,-0.0852601941498128,0.1998974376194432,-0.017280702310418,-0.0812285211388303,0.1851696401865348,-0.0214266641213673
80,231,0.0,0.0,0.0,0.0385318017926048,0.0410710109447896,-0.0230326506751289,0.0707232699574339,0.1059412280579695,-0.0344066341223354,0.0966322027846468,0.1542186497188036,-0.0455754504954079,0.120769063380575,0.1786307337043348,-0.060214908620859,0.0322615635813381,0.2114225061635702,-5.271391542402073e-18,0.0360382405220149,0.2979424521165685,-0.0047721440765046,0.0367916388045885,0.3519766128145998,-0.0100828308498753,0.0360442138843921,0.3990858482968005,-0.0132778882719205,-2.836098905049009e-18,0.2186053456887872,0.0052468546865278,-0.0047790950145407,0.3164171419412735,0.0063161984570715,-0.007595499770942,0.3777512487420784,0.0037969202013687,-0.0098122452899296,0.4305593480579086,0.002554100384403,-0.0310612386094059,0.2050208405264315,0.0047289541330599,-0.0455045703936437,0.3010775529307483,0.0050657130648032,-0.0526225957385225,0.3599141669071938,0.0039157341445372,-0.0569169222685763,0.4126705048188636,0.0043269342331625,-0.0602778839933909,0.1743387697288439,-8.85847950068752e-18,-0.0870370155693308,0.2363676634715285,-0.0002351478011808,-0.1024381071842088,0.2805716221595415,0.0028993230277338,-0.1144422432282844,0.323299344046452,0.00720055168836
81,232,0.0,0.0,0.0,0.0301418876835239,0.0357619965489087,-0.0182598430571488,0.0548307512667149,0.0929697585071133,-0.0324878408331905,0.0786383397128793,0.1270397686892331,-0.0506644246460848,0.0999126398512373,0.1380137251174873,-0.0702111203153911,0.0239521808280725,0.1725072332257659,-2.767884912557165e-18,0.0285780407524569,0.2238587207631107,-0.0201330668662655,0.0317428978278692,0.2107542505489973,-0.0416184799836637,0.0339547645873123,0.186559733317911,-0.0551048610428361,2.2067049001506133e-18,0.1908969904465061,0.0030947988273353,0.0037809667037666,0.2746565595413762,-0.0039533826168568,0.0053556889715981,0.3249052290672957,-0.0137949929579326,0.0052630451084941,0.3697705010935659,-0.0207387583807961,-0.0288147046017791,0.1856191388072998,0.0026162833205152,-0.0389638972185541,0.2766123975658004,-0.0027147878208456,-0.0444962375128937,0.3304621055623799,-0.0108864797186125,-0.047694509249104,0.3809985272194293,-0.0157882410324633,-0.0579479058854461,0.1597015544569583,6.501031399919287e-18,-0.0869298321319331,0.2126984914718946,0.0029089130876203,-0.1057729322743861,0.2495043025072152,0.0069086548380195,-0.1204563568575126,0.2867123938875481,0.010746716627791
82,233,0.0,0.0,0.0,0.0371394453631735,0.0359676454677661,-0.0189926738993537,0.0616385196785419,0.1099179192653149,-0.0275351521538619,0.0788850279280728,0.1592231022128797,-0.0363201083823752,0.0964403742245996,0.1830947729340974,-0.0475755660048632,0.0278729637990574,0.1886916564046846,5.2294454201417865e-18,0.0287284880559334,0.2713115281610059,-0.0021441418764676,0.027398488010821,0.3227468139524669,-0.0048294357399364,0.0246576985269236,0.3698324879226757,-0.0083218120737387,-2.1228002387964906e-18,0.1883852415266709,0.0022340601265028,-0.0034647631305127,0.2463025776703575,-0.0144994069161893,0.0011725537279012,0.2421032359494056,-0.0284455611629271,0.0069142069224813,0.2302998644172943,-0.03550956463528,-0.0285369258471249,0.1781663817204283,0.001735644690532,-0.0400268958580381,0.2582000030104111,-0.0084795138187412,-0.0428234367741981,0.3148074156840993,-0.0159894727313514,-0.0437541444471549,0.3668870127883445,-0.0195412040990422,-0.0563057038174228,0.156836094359026,-2.5916274563677207e-18,-0.0835385017231474,0.2131517647852745,-0.0017255093461026,-0.1003695936536748,0.2518687568815551,-0.0014475845927514,-0.1141665908778072,0.2924896029150972,-4.090569408752759e-05
83,234,0.0,0.0,0.0,0.0371716794727882,0.0390198379720775,-0.0143478693537893,0.0632826485064963,0.1083354212272386,-0.0156043911741371,0.0815434605391615,0.1586420959039193,-0.0173428246992547,0.0976723096863844,0.1852912294431541,-0.0203238163324801,0.0248250589550809,0.1815824948324107,1.3838114797217573e-18,0.0246783635555978,0.2596132673587714,-0.0026315768932131,0.0254278560803212,0.3070811147210325,-0.0033770416286194,0.025577748476817,0.3489301548259124,-0.0030403924991819,2.9966125498272828e-18,0.1806177410003556,0.0020673564291897,-0.00384531506687,0.254466201077442,-0.0054513428301967,-0.0026842348167451,0.3088167550415492,-0.0103790859498228,-0.0008985466057441,0.3510487777233517,-0.0122951390311579,-0.0258479063593228,0.1689937617192808,0.0015184474360261,-0.0337884544389566,0.2124967627165535,-0.0142637224457477,-0.0208901296127529,0.2169452819711886,-0.0251126423397818,-0.0076824472119696,0.2159206151457795,-0.0284893985243602,-0.0516382732690796,0.1512552698596512,-1.9027869117608025e-19,-0.0768837858127092,0.2114819143203703,-0.0087208428861202,-0.0935014306843824,0.252162023006084,-0.0116801630692446,-0.1064259389352203,0.2887502227741189,-0.0103015542948093
84,235,0.0,0.0,0.0,0.0345855582630275,0.0303421776254,-0.0226623797143731,0.0672990076392297,0.0957426202272112,-0.030793898698873,0.0944895680490435,0.1398446763908246,-0.0382446796283728,0.1158735352154941,0.1650524937674179,-0.0469145975784904,0.0297177035489807,0.2002372424632942,-6.838388781087849e-19,0.0366217575532066,0.2814348932401025,-0.002812094769986,0.0384638618596519,0.3314182753984077,-0.0070968716820339,0.039730204260637,0.3762045996877223,-0.0103704220126798,-3.4247223960359253e-19,0.2069546983940157,0.0045396674627419,0.0039654063016487,0.2979612932172202,0.0052150474959475,0.0033865098457287,0.3524703493421587,0.0023925859156183,0.0040210873744726,0.3981717084238828,0.0001124311111811,-0.0279155514830042,0.1925629982543692,0.0039399157450247,-0.0378353272397191,0.2727518937875892,-0.0001524564141785,-0.043157937294955,0.3189499378084947,-0.0046768689445085,-0.0454033814733248,0.3577108280929477,-0.0075032731717622,-0.0542385004908159,0.1616116550556478,-8.36797187874181e-19,-0.0675338370097252,0.2148118828543422,-0.0075787631114465,-0.067536877628559,0.1965273199889554,-0.0122437433144076,-0.0658769978258642,0.1716454490556003,-0.0164130919505617
85,236,0.0,0.0,0.0,0.015831836885251,0.0159371332768406,-0.0302925822173402,0.0278671797085303,0.0442583264926722,-0.0475014656010129,0.0377114039045053,0.0590433319187793,-0.0650821900358926,0.0507521644566362,0.0568682741650559,-0.0895084364248955,0.027136864536558,0.1407823669493429,-3.1124482061394897e-18,0.0294004838914334,0.1883056116988236,-0.010303890255353,0.02868505337977,0.2086510521035129,-0.0248005075807215,0.0283040232476031,0.2122878553681263,-0.0371018692792646,9.046954215345474e-19,0.1488150390061874,0.0096553903599119,-0.0024992032163097,0.2047605140896489,0.0087594214965198,-0.0051861347594673,0.232006151909352,0.0012606513550621,-0.0061744367248383,0.2448848082326791,-0.0062182790177113,-0.0244016080809855,0.1349085531555074,0.0084843266307533,-0.0369660248809299,0.1871105881593187,0.0069512509815001,-0.0445534998543377,0.2108900497580917,0.0008960834811166,-0.047697956757855,0.2245515586564589,-0.0043033052739326,-0.0452205122793386,0.106871042404855,-1.4899450151453017e-18,-0.0632297773190034,0.13770143371414,-0.0064362083126888,-0.0697356472709785,0.1367709072753398,-0.0139277222882122,-0.0707570056162094,0.130263324515966,-0.0210183658543923
86,237,0.0,0.0,0.0,0.0289101346482392,0.0261117479860111,-0.0205247387065533,0.0548895347755926,0.0658065405348068,-0.0362748902917536,0.0792756626057174,0.0819352223715119,-0.0558791214597535,0.102082760688059,0.0811187214507121,-0.0782621129385621,0.0274351319197715,0.1587279885455339,-4.4455339404165465e-18,0.0258398004477278,0.2179542764732537,-0.0082042655794554,0.0277385558780919,0.230396951004081,-0.0228473854905792,0.0315449587067129,0.2220980475151266,-0.035479495075517,-2.5457619640033167e-18,0.1631469010393498,0.0057537953399301,-0.0059771702034038,0.228360048070483,0.0037833267618014,-0.0057128610573373,0.2501604609888394,-0.0050092546371824,-0.0023007467082984,0.2464207149509449,-0.0149789575513703,-0.0265473913839543,0.1483166482260417,0.0052453785984765,-0.0403444154729302,0.2097834470478583,0.0043095390010262,-0.0436724766550845,0.2356700204999117,-0.0006907475481127,-0.0413844434417381,0.2410131050658466,-0.0071873196988771,-0.0504431555141185,0.1173378046447675,-7.753723265882864e-20,-0.0735591327630332,0.1519081863098591,-0.0008758604957745,-0.0828916456309701,0.1670650722849393,-0.0013462631274275,-0.0855249573191367,0.1700755579325988,-0.0035891189871462
87,238,0.0,0.0,0.0,0.0239614301556113,0.0219021652231697,-0.024984575237561,0.0421125165249348,0.0588792537799599,-0.0424828785764753,0.0556857229204771,0.0765679409243908,-0.0616743845598375,0.0651608220707343,0.0918771648111635,-0.0788676070720679,0.0270777533902128,0.1819416798031518,-2.3703568581839624e-18,0.0217559877323802,0.2541215882135735,-0.011920127635027,0.029111719951744,0.2627966826700291,-0.0344138044375478,0.0369738681000978,0.2381579390280515,-0.0530427249557864,-3.442792437585131e-18,0.1855522921795112,0.0068883762028723,-0.013685119077142,0.264793888081122,0.0031262066419073,-0.0061194134274197,0.2840829365150559,-0.0130069621464064,0.0051015933449141,0.2580777010534436,-0.0304078057317084,-0.0265773459632455,0.1682244954258281,0.0061266989623719,-0.0453888586902249,0.2396934824041539,0.0060016196685959,-0.0411231689871813,0.2656372254589993,-0.0054769475155052,-0.0285951983238027,0.2533908109954088,-0.0198770791984672,-0.0516617370506067,0.134054196590258,-2.6725482698261224e-18,-0.0819458403584496,0.1772030394473401,0.0005859024068208,-0.0846683239262711,0.1998846258711106,-0.0056018244146142,-0.0757291576207208,0.1995342016846533,-0.0145591338288238
88,239,0.0,0.0,0.0,0.0266011905477734,0.0341654145869348,-0.0311891829171928,0.0523990266397417,0.0800272590444176,-0.0566101436385772,0.0770055383811891,0.0970046018942052,-0.0889578249380765,0.0958052697419536,0.1020708134915178,-0.1214600038807053,0.0350385561779775,0.2125044606555995,5.491365572689123e-18,0.0343956488375502,0.3065123818034768,-0.0143767785309601,0.0313450080784033,0.3063726755176713,-0.0427338305043934,0.0271271332109937,0.2625750526776828,-0.0672417477025703,-4.598544280715425e-18,0.2141940652552958,0.0116644125865149,-0.0238570386786423,0.3139617500421353,0.0146721800694838,-0.0213525506226303,0.3246016268684994,-0.0046107986083794,-0.0149651689291034,0.2849897426466386,-0.0264867001939233,-0.0333874354509942,0.1882837444106817,0.0105842461918509,-0.0587318705248424,0.2731055997332113,0.016423309457184,-0.0558278772285046,0.2927974482431419,0.0064725137319263,-0.048725082489957,0.2782975077055234,-0.0060367155992649,-0.0622372320900875,0.1437818917638091,2.772284760065024e-18,-0.095048164940578,0.1792563972935369,-0.001300625571516,-0.1069582232213369,0.1962919758861455,-0.0010825517422257,-0.11363615259761,0.1956344450887041,-0.0005368518934454
89,240,0.0,0.0,0.0,0.0343694351998032,0.0231755482265068,-0.02262819756898,0.0605321026874969,0.0631555891486825,-0.038112215245794,0.0772026870029027,0.0891914896880697,-0.0539217076897319,0.0787743945895196,0.1206183167381934,-0.0632685850672006,0.0277649957893519,0.1788713383302636,7.480121776688952e-19,0.0185713032604187,0.2573724629053605,-0.0108227154659288,0.024376340293347,0.2487768683341834,-0.0309050329578254,0.0288157933418742,0.2098676259544308,-0.0455503453986692,2.229524911087611e-18,0.1835219831671395,0.004528599496848,-0.0149229925915928,0.2723231761828696,-0.0018957204830076,-0.0064058579578042,0.2535539941903993,-0.0201739209250615,-8.450626015407003e-05,0.2108050118270004,-0.0329782166121392,-0.0272441478663428,0.1739930852525121,0.0039451378759231,-0.042789201659829,0.2590641126221268,0.0019202424244746,-0.0340428042447821,0.2487901414353276,-0.0093613879574964,-0.0273089872604169,0.2087164994892933,-0.018358045208451,-0.0545377157086448,0.1518612116818137,-3.314199742468155e-18,-0.0753452560435678,0.2177692071719804,0.0013863884286824,-0.0685037098967751,0.2253155776787544,-0.0039962833562666,-0.0588535342739538,0.202547497798757,-0.0102161384926177
90,242,0.0,0.0,0.0,0.0338124833350603,0.0376781092672754,-0.0237917869860953,0.0634447480199457,0.0836885740766035,-0.0445076008977182,0.0897161513096652,0.1078040013207285,-0.068457097221072,0.1116667687697992,0.1202826494552465,-0.0907739586519162,0.028529061385626,0.1926003279422228,-2.684253194161999e-18,0.0167496787840642,0.2740716595157235,-0.0114197747391686,0.0210444421552455,0.2595350483491598,-0.0337030170547138,0.0228114717788708,0.2211621446410659,-0.0486063867508312,3.3867842843785478e-18,0.1914292478868683,0.0044907454860972,-0.0162782996668652,0.2813234029565237,-0.0032662040514897,-0.0062940813840542,0.254070628719124,-0.022421287631371,-0.0021927666543809,0.2093852473008614,-0.0336232085054638,-0.0284085170248541,0.1783356421410704,0.0037907115616728,-0.044587419004162,0.2633173337137782,0.001497161031203,-0.0314300572043326,0.2406204138713564,-0.0087598166257445,-0.02508364077275,0.1993055337757814,-0.0143926226217189,-0.0577531168026131,0.1551357279856086,-5.9809967249358464e-18,-0.0744608328015699,0.2235470839797189,0.0043671454303795,-0.0623280385080548,0.2195785485917143,0.0007496563194849,-0.0525867393404301,0.1929822648412888,-0.0030722529538909
91,243,0.0,0.0,0.0,0.0298190427303757,0.0338618006589925,-0.0211044354146754,0.0488929417529251,0.0945896133719389,-0.028582785205852,0.0269252399239618,0.1360250851929525,-0.0259424615080758,-0.005611589206884,0.1351801632283323,-0.0268388157440487,0.0293197881755187,0.2019508950041739,-2.556950081144149e-18,0.0436388398797179,0.271675705914548,-0.0082428361130316,0.0513776021142492,0.3179725418903816,-0.0159754888431845,0.0571647578305682,0.3581347837327676,-0.0223448518722673,9.046452955140268e-19,0.2127848840787598,0.0058992736083258,-0.0023202166313398,0.2989685297300521,0.0073610365256389,-0.0048018356403628,0.3558444234510828,0.0048740385096226,-0.006864899650967,0.4031001385540523,0.0030747352758877,-0.0274105950227756,0.1974140660596125,0.0052098056524597,-0.0427398415839669,0.2762120199821242,0.0055452752740437,-0.0527517657693519,0.3326081156805416,0.0009366475845819,-0.0605727643060687,0.3791958626545617,-0.0014907460592968,-0.0526454352748186,0.1636679598265653,2.114056533471849e-18,-0.0842776407449375,0.2142225486902313,-0.0002013788470047,-0.1051753464056564,0.2517027109220308,0.0003501668460818,-0.1221650959451061,0.2847615294830639,0.0021479734014609
92,244,0.0,0.0,0.0,0.0226604906766739,0.0243651033719718,-0.0210757364747056,0.0373931392119837,0.0684380270722284,-0.0302358713316593,0.0192199923669539,0.0959813561265896,-0.0293871638231517,-0.0098519269243043,0.1026085294142776,-0.0296264596916887,0.0247304814087157,0.1494565003041391,2.5194712783041187e-18,0.0282229021373368,0.1965807806664508,-0.012758162219184,0.0353264896481089,0.2052990533572301,-0.03125721381663,0.0456351325133333,0.2041594582487507,-0.0471702685365539,5.764826602930095e-18,0.15492376219419,0.0069492786524241,-0.0042413453380297,0.2051310340754983,-0.0003735733912761,-0.0010985746731893,0.2217614776563702,-0.0138805790901079,0.0053857053103056,0.2331951051866282,-0.0237759159666511,-0.0237634435487689,0.1398579396998708,0.006146062223932,-0.0363877044457028,0.1826409246804894,-0.0014069739920945,-0.0412019626211394,0.2049936738058986,-0.0103811020445214,-0.0415710582969573,0.2267962857450467,-0.0147381535242545,-0.04524597086953,0.1101306955453549,-9.748254548519254e-18,-0.0697905226454924,0.1337281829054596,-0.0068644456208105,-0.0864212017282698,0.1478303728897578,-0.0090459192013014,-0.0988835883575035,0.1622591943345751,-0.0078608816871966
93,245,0.0,0.0,0.0,0.0274063812203423,0.0215804831542835,-0.0229783819675734,0.0393487146177762,0.0732226570958408,-0.0309454161507211,0.014598780657967,0.1097304925218663,-0.031979043314911,-0.0182241031283381,0.1146232076684149,-0.0353524037024816,0.0292451805428777,0.1776681784423062,1.5517994464261948e-18,0.0352465789496855,0.2344889672859371,-0.0158009100698411,0.0368983560544806,0.2603836010923303,-0.0308016956686612,0.0387870865804198,0.2475614091867482,-0.0438446308302514,1.4700171254267533e-18,0.1906616505894457,0.0072198561925644,-0.0128381943060123,0.2651928108470574,-0.0002335207551487,-0.0119606561609037,0.2928883272893626,-0.0115982650247372,-0.0042331650882173,0.2652799186979745,-0.025298011143209,-0.0264427779726763,0.1784977961346815,0.0063453594024155,-0.0443794081771828,0.2460360197748914,0.0025423209034324,-0.0423387115129347,0.27314027144962,-0.0061942346035449,-0.0302838444668673,0.2552534515415615,-0.0174834146958214,-0.0499164452830288,0.14912908241418,4.2929486106125954e-18,-0.0809196761487327,0.1919307820026948,-0.0043961762228359,-0.08535938234417,0.2176094987032342,-0.0114877857712195,-0.0774180078173232,0.2131369072596418,-0.0198818769855779
94,246,0.0,0.0,0.0,0.0266432874556738,0.0245496977174471,-0.0214015958845284,0.0394657502619516,0.0796807268642911,-0.0288014587725437,0.0181935224201562,0.1137815225732948,-0.0287958679269491,-0.0135329995605506,0.1110905455244617,-0.029670970994079,0.0266275502000866,0.1705262765039152,-3.950371096278745e-18,0.029048058027495,0.2297993433155473,-0.0147227054253884,0.0314805304677512,0.1963410169193863,-0.037004206801263,0.0270763475559007,0.1550911732758927,-0.0508901515573562,3.61876280405507e-18,0.180214894889272,0.0060489574334861,-0.0084848478302202,0.2682569184640545,-0.0004353396083978,-0.0006409016920232,0.2377026225210583,-0.0184852220561262,0.0019739204380543,0.1953158772050394,-0.0288197930586484,-0.0261738033789245,0.1670225843208412,0.0051994878754107,-0.045609263842507,0.2473773941484894,0.00352426296863,-0.0351736601649201,0.2216073448655657,-0.0118461331604898,-0.0260451309679237,0.1842418674175094,-0.0219666816555218,-0.0520582324720616,0.1377174891819892,-6.821072460822589e-18,-0.0800949973920704,0.1875509463799831,0.0005545487466037,-0.0724043126813172,0.1828797975730516,-0.010034456351341,-0.0613046124881513,0.1605409233979167,-0.0201266100964597
95,247,0.0,0.0,0.0,0.0275235059915554,0.0338393910052176,-0.0191387862426602,0.0493986963106123,0.0890234886978418,-0.0360408832786862,0.0624573911203765,0.1290702103043749,-0.0525982479500585,0.0618769637349251,0.156972851761639,-0.0612179428774642,0.0224242944908369,0.1794119406311794,-2.2280888350050752e-18,0.0336187041662926,0.2140928524198675,-0.0225090130843396,0.0453785654573113,0.2080293462384443,-0.0332136227639559,0.0531458408796568,0.1862836639288251,-0.0373969615077544,-2.3348053937758e-18,0.1826227653738265,0.0034664093973235,0.0223181396118654,0.1946993335087087,-0.024080886947401,0.0284132908589929,0.1320110098798116,-0.0242684761009696,0.0202965848319091,0.1238997253325149,-0.0128559859973727,-0.0247346768337487,0.1748025726050996,0.0029839244418015,-0.0016142996887361,0.1762712246619231,-0.0261195679297077,0.0070075561167875,0.1173605178891304,-0.0187496266741516,0.0009919976970581,0.1096529066599409,-0.003280997228881,-0.0480427967116389,0.1555868081011527,-2.8107912544343806e-18,-0.0251762330992834,0.1587764438805156,-0.020519022006261,-0.0159996313912934,0.1175298994292179,-0.0171704426954522,-0.0218003044209984,0.1088157896600423,-0.0059600028941516
96,248,0.0,0.0,0.0,0.0213407349844654,0.0223264440095444,-0.0236602109993213,0.0418958471842305,0.0663388462795962,-0.0407157495729082,0.0559239095548976,0.0912657474400208,-0.0585385893749715,0.0597495926942775,0.1106676386928982,-0.0704112193983725,0.0253230756160066,0.175760024833442,-1.3047979509797153e-18,0.0314032944973332,0.2230167084948458,-0.0288977743797633,0.0352033812603584,0.1909332205823326,-0.0545037831211287,0.0342114619077017,0.1564012896308712,-0.0676059319238865,2.9991339850661605e-18,0.1841950327019471,0.0061641426063488,0.0041822551091872,0.2240566676576786,-0.0246240433308051,0.0149024501403256,0.1696861679632874,-0.0460177969775907,0.0179450053958807,0.1403302265857036,-0.0489058906455231,-0.025503194908445,0.1746475902930347,0.0052506850411649,-0.015593929760933,0.1658587329447204,-0.026869182810868,-0.0069395185251593,0.107496313881795,-0.0342250354581248,-0.008544535382201,0.0937872821001268,-0.0256665140819561,-0.0501834418811746,0.1536217360725155,1.547779472752785e-18,-0.0366322979634625,0.1345221830535407,-0.0203730815233031,-0.0280752009931849,0.0956839737325332,-0.0234432779781974,-0.0309212161720653,0.0938946614297186,-0.014713965978738
97,249,0.0,0.0,0.0,0.0253496889380589,0.0274912627449455,-0.0244452619405876,0.0446184883418048,0.0899714360176754,-0.0390802731199825,0.0572044205958662,0.1335411542864844,-0.0524471566911382,0.0722122044114941,0.1627093504216981,-0.065018099311939,0.0232470768423984,0.185798602895911,-3.3827229666186906e-19,0.0368350433680871,0.1991385226437287,-0.0301828764665822,0.0482007791774318,0.1970561047807522,-0.0493304687698549,0.0597143983323779,0.194847114040521,-0.0611364973779228,2.6620969652177277e-18,0.1918611147289177,0.0056009336602488,0.0220698648302514,0.2019235262310742,-0.0279118724308701,0.0261590439108516,0.138823945063112,-0.0351904303001343,0.0181906398630651,0.1286428159537579,-0.0271748667934421,-0.0236635515303574,0.1785504274383405,0.004951227058447,0.0011031632982097,0.1653583612771694,-0.0294666021623742,0.0086519440625627,0.1081395077904371,-0.026422407527086,0.0022074809016814,0.1056847549319855,-0.0120145898585757,-0.0446596709540834,0.1522760456788166,-1.272943272057361e-18,-0.0204500228112091,0.1349121310153148,-0.0243116739356598,-0.0142422079637904,0.0977401077830234,-0.0227960638509117,-0.0217852162964298,0.0975608881300477,-0.0117742482721435
98,250,0.0,0.0,0.0,0.0244554197422274,0.035975181457043,-0.0235773217099601,0.0395633592299042,0.0979148174070894,-0.0361878194662647,0.0417882745595642,0.1454417756813423,-0.0469651571587277,0.0228819612770961,0.1797095497942321,-0.0497899963945825,0.0234694733866346,0.1988366212579977,2.3453686862521253e-18,0.0202914217085145,0.2909000862931615,-0.0072475009584915,0.0185490265996211,0.3451973491951008,-0.0143905888219711,0.0121326744017435,0.3922348338618528,-0.0169162220732587,-1.6754928683894468e-18,0.1913846960945034,0.0036221463251768,-0.0097013362140929,0.2710987711090568,-0.0138395911614411,0.0037742168467239,0.2296192617110266,-0.035525933407538,0.0100018346328517,0.1884239984568533,-0.0438110055732045,-0.023244301493061,0.1739373743439758,0.0032977851121087,-0.0358170601733863,0.2513444941344151,-0.0086444685106772,-0.0170895111014603,0.2163839783563099,-0.021077030685864,-0.0071513199558978,0.1759970291042817,-0.0238859582668827,-0.0468062514901657,0.1460826750102664,4.633457277065549e-18,-0.0543053373823639,0.2110055920383308,-0.0049901903664929,-0.0367338466952841,0.1930911515555819,-0.0126211337472664,-0.0255269536125895,0.1605855047041261,-0.0163347162083442
99,251,0.0,0.0,0.0,0.0289471727302745,0.0313643388598931,-0.0306454222468002,0.0528984795423384,0.0882537289822409,-0.0499161793329381,0.0687489417116597,0.1345068830990257,-0.0677034788310101,0.0588297848172229,0.1705796990772182,-0.0735373422381339,0.0294422214540973,0.2270052047637977,-1.3954109226481857e-18,0.0465842526026196,0.25445272250562,-0.0370789358679433,0.0485132332411583,0.1938861756807825,-0.0586110847487255,0.039813224022521,0.1637706726770717,-0.0644634731735663,6.333213963827711e-19,0.228606429368385,0.0075913053992974,0.0187953901088796,0.2203256782712495,-0.0305965849716357,0.0240431672049589,0.1394755294842863,-0.0403771203176623,0.0162218031443909,0.139336311791181,-0.0311392974112834,-0.0295659908606943,0.2094166148010545,0.006464670256909,-0.0085094749844512,0.1783578643801136,-0.0306229348231389,0.0022633967964521,0.109566133749874,-0.02784895216413,-0.0034273121233061,0.1151407847045263,-0.0108082027596005,-0.0560712725347922,0.1784842715553246,-4.5760812645437195e-18,-0.0332102131412878,0.1488897723304076,-0.0216207981867634,-0.0212949456649413,0.1026594617997677,-0.0212636468287728,-0.0266318261428291,0.1050877347473008,-0.0097024301708603
